,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
254,0.8219848871231079,dealing with vertigo,454566955884059,What have people done to deal with the dizziness / vertigo?,lightheaded,673940838
255,0.7663893699645996,dealing with vertigo,454575245883230,I have onset vertigo and can not walk or dress myself as of yet.,lightheaded,100015813691978
256,0.7684985399246216,my symptoms included dizzy,454890602518361,"Dizziness everyday, fatigue.",lightheaded,100000474001793
257,0.8208023309707642,has anyone else dizzy,454890602518361,Anyone have ?e dizziness,lightheaded,100000474001793
258,0.759100615978241,I felt shortness of breath,455652095775545,Short of breath.,breathing,58900140
259,0.7569059729576111,my symptoms included shortness of breath,455662602441161,"The symptoms I had :pressure behind the eyes, burning eyes ,sore throat , stuffed nose , migraine, dizziness , lost of smell and taste , nausea , diarrhoea, vomiting, cold chills, low grade temperature, chesty cough, pressure on the chest, extreme fatigue, burning sensation while urinating, insomnia, nightmares, then I started have shortness of breath.",breathing,1123980757
260,0.8298460245132446,I experienced shortness of breath,456046995736055,I am still experiencing shortness of breath on minimal exertion.,breathing,100004206256658
261,0.7816067934036255,I experienced lightheadedness,456622889011799,"Lightheadedness
on the slightest exertion.",lightheaded,674381576
262,0.9050253033638,has anyone else vertigo,456675409006547,Anyone dealing with vertigo ?,lightheaded,1069108768
263,0.818880558013916,I experienced shortness of breath,456713875669367,I have had shortness of breath since Thanksgiving 20.,breathing,735035254
264,0.8017665147781372,I felt lightheadedness,457840088890079,I also felt very lightheaded for no reason later that evening.,lightheaded,1221455190
265,0.7502408027648926,my symptoms included shortness of breath,457920032215418,On and off shortness of breathand fatigue.,breathing,100002991744165
266,0.8215838670730591,I experienced shortness of breath,457926838881404,Lots of shortness of breath too..,breathing,734162754
267,0.7733139991760254,I had vertigo,458046398869448,Ear pressure and vertigo - gone.,lightheaded,38900260
268,0.8580531477928162,I experienced shortness of breath,458121848861903,Shortness of breath when doing hardly anything.,breathing,1163016328
269,0.7862788438796997,my symptoms included leg pain,458214422185979,"Feeling very very sore leg pain, especially in my calves.",leg,1557241240
270,0.8985976576805115,I experienced leg swelling,458245105516244,Swelling legs,leg,500213524
271,0.8312450647354126,I had vertigo,458292182178203,Extreme vertigo.,lightheaded,1384501208
272,0.7713813781738281,I experienced shortness of breath,458533432154078,The shortness of breath has not gotten better.,breathing,1164543548
273,0.7518868446350098,has anyone else leg swelling,458566135484141,Anyone experiencing intermittent swelling of hands?,leg,1784368617
274,0.7561560869216919,I experienced leg pain,458589468815141,yes my legs hurt more thn usual,leg,519756930
275,0.8222095966339111,has anyone else dizzy,458610282146393,Im so dizzy most of the time.,lightheaded,1369253738
276,0.8143259286880493,I had increased heart rate,458732732134148,But I did have a heart rate spike about a week ago .,heart,100050600440669
277,0.757902204990387,I had trouble breathing,458760875464667,I couldnt breathe when I laid on my back or side.,breathing,100001081980947
278,0.8098198771476746,has anyone else shortness of breath,458769672130454,I have everything but shortness of breath.,breathing,542858174
279,0.7515414357185364,I experienced dizzy,458838965456858,I also get dizzy!,lightheaded,510572378
280,0.7841657400131226,I experienced shortness of breath,458864222120999,Shortness of breath when I talk as well.,breathing,661436238
281,0.7616931200027466,my symptoms included dizzy,459043962103025,I also notice dizziness intermittently.,lightheaded,1023592124
282,0.8618407249450684,I experienced shortness of breath,459148992092522,I'm still having shortness of breath.,breathing,100002407335455
283,0.7512795925140381,my symptoms included dizzy,459263495414405,"Dizzy on n off, fatigued & achy.",lightheaded,100041415783833
284,0.7570598721504211,I had trouble breathing,459697068704381,I couldn't breath.,breathing,1323342204
285,0.8297549486160278,has anyone else leg swelling,459731005367654,Anyone experience swelling?,leg,624190102
286,0.7777824401855469,I experienced trouble breathing,459832385357516,About two weeks ago I started to have difficulties with my breathing- like I was not getting enough oxygen.,breathing,100001377724560
287,0.766808032989502,I experienced shortness of breath,460585118615576,I also get short of breath and occasionally it feels like fluid in my lungs ..,breathing,1751522829
288,0.7674852609634399,I experienced increased heart rate,461038628570225,The heart rate has been happening.,heart,100001709139051
289,0.7529913783073425,my symptoms included lightheadedness,461065958567492,Extreme tiredness and light headedness.,lightheaded,100027148150436
290,0.7773966789245605,has anyone else vertigo,461640855176669,Newest beautiful onset I'm experiencing today... Vertigo.,lightheaded,1395962871
291,0.7627412676811218,I had leg pain,461704728503615,The pain is no longer in just both legs but my whole body now.,leg,1627959919
292,0.7627412676811218,I had leg pain,461765781830843,The pain is no longer in just both legs but my whole body now.,leg,1627959919
293,0.8089766502380371,has anyone else dizzy,461849611822460,Does anyone here suffer with severe dizziness.,lightheaded,1814063146
294,0.7702906727790833,I experienced increased heart rate,462239725116782,I am having a high heart rate.,heart,1463773213
295,0.7728557586669922,has anyone else shortness of breath,462649491742472,"Anyone else with shortness of breath, coughing and congestion?",breathing,100006781473666
296,0.8190166354179382,my symptoms included shortness of breath,462819635058791,"My symptoms, starting almost a year ago, are mostly fatigue and shortness of breath.",breathing,1479266596
297,0.8074223399162292,I experienced shortness of breath,463092091698212,My breathing and heart is normal but I still have the Shortness of breath.,breathing,1019147063
298,0.7896319627761841,has anyone else lightheadedness,463568504983904,Does anyone get lightheaded while sitting?,lightheaded,781355711
299,0.8957867622375488,has anyone else trouble breathing,464626568211431,Anyone else having this breathing issue?,breathing,1563582023
300,0.7507590651512146,has anyone else leg pain,464828734857881,"Does anyone else have tingling/
burning sensation in the left leg?",leg,100002754735086
301,0.7877031564712524,I felt lightheadedness,465019201505501,Just the lightheaded feeling.,lightheaded,1004017372
302,0.7643256187438965,has anyone else shortness of breath,465947074746047,I struggle so much with fatigue and shortness of breath.,breathing,1669261367
303,0.8183831572532654,I had shortness of breath,466409474699807,I was so short of breath.,breathing,650410570
304,0.7883120775222778,I had vertigo,466525848021503,It was especially worse during my episodes of vertigo.,lightheaded,1811057251
305,0.8569942712783813,has anyone else stroke,466879911319430,Anyone else have or know of this experience or others having a stroke?,stroke,100002324446459
306,0.8862420320510864,has anyone else vertigo,467328837941204,Has anyone suffered from vertigo?,lightheaded,1818527972
307,0.7502827644348145,my symptoms included trouble breathing,467672861240135,"I had multiple symptoms but never breathing problems thank G-d
The last 2 nights Ive had night sweats and vivid dreams and my headaches have returned.",breathing,1179259511
308,0.8350903987884521,has anyone else vertigo,467722364568518,"Anyone with ongoing dizziness/
vertigo?",lightheaded,1536631891
309,0.7793567180633545,I felt trouble breathing,467757274565027,1st time it was feeling like i cannot breathe.,breathing,1104547063
310,0.762211799621582,my symptoms included dizzy,468021707871917,Dizzy everyday and bad brain fog.,lightheaded,538159993
311,0.8160388469696045,I had leg pain,468579621149459,I also have pain in my leg.,leg,553332791
312,0.9336988925933838,has anyone else shortness of breath,468699577804130,Is anyone still experiencing shortness of breath?,breathing,100002407335455
313,0.7630182504653931,has anyone else dizzy,468906657783422,I do still have some dizziness.,lightheaded,100004231300548
314,0.7697103023529053,I had leg swelling,468952317778856,I also had swelling on my ankles and redness where my leg met my ankles.,leg,100001305802527
315,0.8330607414245605,I had trouble breathing,469075727766515,Trouble breathing.,breathing,100064883334099
316,0.7733856439590454,I experienced shortness of breath,469204144420340,With the winds picking up and allergens in the air I too am feeling shortness of breath.,breathing,1409752147
317,0.7593303918838501,has anyone else trouble breathing,469284751078946,Does anyone have trouble breathing in the shower?,breathing,700607965
318,0.7974264621734619,I felt shortness of breath,469513917722696,Don't feel so short of breath anymore.,breathing,512078296
319,0.7670312523841858,I had stroke,469528857721202,The doctors thought I had a stroke.,stroke,100005225411678
320,0.8492410182952881,I experienced lightheadedness,469612821046139,I get lightheaded.,lightheaded,699984400
321,0.7687736749649048,I experienced shortness of breath,469612821046139,I get short of breath just from walking.,breathing,699984400
322,0.7712185382843018,my symptoms included dizzy,470190147655073,Dizzy and tired all the time until I have my good days.,lightheaded,1317859588
323,0.8106803297996521,I experienced shortness of breath,470561914284563,I feel like my shortness of breath might be different from others.,breathing,1704791756
324,0.8529926538467407,I experienced shortness of breath,471038257570262,My shortness of breath continues.,breathing,100015822132402
